index,CO_ITEM,SG_AREA,TP_LINGUA,IN_ITEM_ABAN,model,is_human,model_probs,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,answer,correct_prob
1253,140572,CH,portuguese,0.0,SES-6,True,[0.22098612 0.50610197 0.13689849 0.05151676 0.07993032],2.46583,0.73772,0.17053,B,0.50610197
1254,140572,CH,portuguese,0.0,SES-7,True,[0.19050023 0.60845656 0.09672621 0.03960979 0.06107051],2.46583,0.73772,0.17053,B,0.60845656
1255,140572,CH,portuguese,0.0,SES-8,True,[0.15828414 0.69850453 0.06277056 0.03075561 0.04683196],2.46583,0.73772,0.17053,B,0.69850453
1256,140585,CH,portuguese,0.0,SES-1,True,[0.27419938 0.24751221 0.16862674 0.20521983 0.09711417],2.18434,1.60479,0.16086,D,0.20521983
1257,140585,CH,portuguese,0.0,SES-2,True,[0.26759868 0.25965706 0.17278561 0.20547872 0.08806231],2.18434,1.60479,0.16086,D,0.20547872
1258,140585,CH,portuguese,0.0,SES-3,True,[0.25626504 0.2759852  0.187838   0.19849536 0.0751449 ],2.18434,1.60479,0.16086,D,0.19849536
1259,140585,CH,portuguese,0.0,SES-4,True,[0.24326168 0.28765529 0.2106941  0.18979966 0.06260971],2.18434,1.60479,0.16086,D,0.18979966
1260,140585,CH,portuguese,0.0,SES-5,True,[0.23236716 0.28948318 0.2413972  0.17997484 0.05134605],2.18434,1.60479,0.16086,D,0.17997484
1261,140585,CH,portuguese,0.0,SES-6,True,[0.22222732 0.2776193  0.28873013 0.16534731 0.04106884],2.18434,1.60479,0.16086,D,0.16534731
1262,140585,CH,portuguese,0.0,SES-7,True,[0.20156711 0.25149043 0.36919553 0.14514667 0.02860792],2.18434,1.60479,0.16086,D,0.14514667
1263,140585,CH,portuguese,0.0,SES-8,True,[0.18608815 0.21477765 0.44866194 0.12670209 0.0199331 ],2.18434,1.60479,0.16086,D,0.12670209
1264,140626,LC,english,0.0,SES-1,True,[0.13575827 0.10726049 0.21666905 0.14921953 0.38164113],2.55762,0.57348,0.15419,B,0.10726049
1265,140626,LC,english,0.0,SES-2,True,[0.12974985 0.09916248 0.19439213 0.14594643 0.4231272 ],2.55762,0.57348,0.15419,B,0.09916248
1266,140626,LC,english,0.0,SES-3,True,[0.1150397  0.09143961 0.1622087  0.13867095 0.48632224],2.55762,0.57348,0.15419,B,0.09143961
1267,140626,LC,english,0.0,SES-4,True,[0.10228509 0.08137564 0.13396713 0.13230628 0.54505469],2.55762,0.57348,0.15419,B,0.08137564
1268,140626,LC,english,0.0,SES-5,True,[0.08776139 0.074941   0.10946863 0.12615942 0.59723585],2.55762,0.57348,0.15419,B,0.074941
1269,140626,LC,english,0.0,SES-6,True,[0.07202755 0.06661502 0.0857107  0.11678305 0.65525707],2.55762,0.57348,0.15419,B,0.06661502
1270,140626,LC,english,0.0,SES-7,True,[0.05062593 0.05504543 0.05776772 0.0992452  0.73469496],2.55762,0.57348,0.15419,B,0.05504543
1271,140626,LC,english,0.0,SES-8,True,[0.03535699 0.04410238 0.03796294 0.07965813 0.8007332 ],2.55762,0.57348,0.15419,B,0.04410238
1272,140631,CH,portuguese,0.0,SES-1,True,[0.10891985 0.27944635 0.16315361 0.23471142 0.20422472],1.57605,2.33974,0.25072,A,0.10891985
1273,140631,CH,portuguese,0.0,SES-2,True,[0.09740155 0.29656221 0.16037541 0.23799185 0.1997848 ],1.57605,2.33974,0.25072,A,0.09740155
1274,140631,CH,portuguese,0.0,SES-3,True,[0.08444705 0.3107421  0.15350803 0.24917523 0.19438443],1.57605,2.33974,0.25072,A,0.08444705
1275,140631,CH,portuguese,0.0,SES-4,True,[0.07250201 0.32223304 0.14393099 0.26625689 0.1871921 ],1.57605,2.33974,0.25072,A,0.07250201
1276,140631,CH,portuguese,0.0,SES-5,True,[0.06119393 0.33415399 0.13521661 0.28211137 0.1799692 ],1.57605,2.33974,0.25072,A,0.06119393
1277,140631,CH,portuguese,0.0,SES-6,True,[0.04992648 0.34574766 0.12750487 0.30248557 0.16752998],1.57605,2.33974,0.25072,A,0.04992648
1278,140631,CH,portuguese,0.0,SES-7,True,[0.03920444 0.36511141 0.11506266 0.32625497 0.14850804],1.57605,2.33974,0.25072,A,0.03920444
1279,140631,CH,portuguese,0.0,SES-8,True,[0.03152302 0.38071625 0.10383707 0.33996458 0.13921684],1.57605,2.33974,0.25072,A,0.03152302
1280,140639,CH,portuguese,0.0,SES-1,True,[0.13578795 0.30676678 0.35665822 0.09381219 0.09824498],2.71371,0.59055,0.19782,E,0.09824498
1281,140639,CH,portuguese,0.0,SES-2,True,[0.12230621 0.3421633  0.35404126 0.09006494 0.08471182],2.71371,0.59055,0.19782,E,0.08471182
1282,140639,CH,portuguese,0.0,SES-3,True,[0.10975949 0.39863702 0.33767822 0.07665213 0.07126038],2.71371,0.59055,0.19782,E,0.07126038
1283,140639,CH,portuguese,0.0,SES-4,True,[0.09673447 0.4633413  0.31242002 0.06362329 0.05827227],2.71371,0.59055,0.19782,E,0.05827227
1284,140639,CH,portuguese,0.0,SES-5,True,[0.08417514 0.53119624 0.2831379  0.04953271 0.04696357],2.71371,0.59055,0.19782,E,0.04696357
1285,140639,CH,portuguese,0.0,SES-6,True,[0.07229625 0.60255574 0.2465823  0.03605468 0.03833962],2.71371,0.59055,0.19782,E,0.03833962
1286,140639,CH,portuguese,0.0,SES-7,True,[0.05660017 0.69451742 0.1944658  0.02262324 0.02843584],2.71371,0.59055,0.19782,E,0.02843584
1287,140639,CH,portuguese,0.0,SES-8,True,[0.0431523  0.76426604 0.15436836 0.01418733 0.02180244],2.71371,0.59055,0.19782,E,0.02180244
1288,140643,CH,portuguese,0.0,SES-1,True,[0.15121223 0.25438755 0.20549122 0.12732947 0.25122128],2.21197,1.4236,0.21778,B,0.25438755
1289,140643,CH,portuguese,0.0,SES-2,True,[0.15020524 0.25844323 0.20091823 0.13092558 0.25151251],2.21197,1.4236,0.21778,B,0.25844323
1290,140643,CH,portuguese,0.0,SES-3,True,[0.13843248 0.28228582 0.19516069 0.1318537  0.24471822],2.21197,1.4236,0.21778,B,0.28228582
1291,140643,CH,portuguese,0.0,SES-4,True,[0.12503539 0.30856955 0.18954485 0.12963613 0.23967452],2.21197,1.4236,0.21778,B,0.30856955
1292,140643,CH,portuguese,0.0,SES-5,True,[0.10979881 0.33684157 0.18355077 0.12850471 0.23425664],2.21197,1.4236,0.21778,B,0.33684157
1293,140643,CH,portuguese,0.0,SES-6,True,[0.09188743 0.37226064 0.17370424 0.12748019 0.22877534],2.21197,1.4236,0.21778,B,0.37226064
1294,140643,CH,portuguese,0.0,SES-7,True,[0.06909725 0.42713795 0.15801087 0.11874142 0.22182707],2.21197,1.4236,0.21778,B,0.42713795
1295,140643,CH,portuguese,0.0,SES-8,True,[0.05289256 0.4785124  0.14602519 0.11003542 0.20846124],2.21197,1.4236,0.21778,B,0.4785124
1296,140682,CH,portuguese,0.0,SES-1,True,[0.17893975 0.18405102 0.27555636 0.11841867 0.23430432],1.88815,1.59325,0.13196,A,0.17893975
1297,140682,CH,portuguese,0.0,SES-2,True,[0.17571873 0.17620886 0.29931918 0.10980793 0.23120281],1.88815,1.59325,0.13196,A,0.17571873
1298,140682,CH,portuguese,0.0,SES-3,True,[0.16937278 0.16213742 0.32664566 0.09748493 0.23681657],1.88815,1.59325,0.13196,A,0.16937278
1299,140682,CH,portuguese,0.0,SES-4,True,[0.15824849 0.14588453 0.35469587 0.08289827 0.25076726],1.88815,1.59325,0.13196,A,0.15824849
1300,140682,CH,portuguese,0.0,SES-5,True,[0.14811587 0.12862598 0.38376284 0.07164814 0.26088146],1.88815,1.59325,0.13196,A,0.14811587
1301,140682,CH,portuguese,0.0,SES-6,True,[0.13124963 0.10984601 0.41204949 0.06030741 0.28040141],1.88815,1.59325,0.13196,A,0.13124963
1302,140682,CH,portuguese,0.0,SES-7,True,[0.10583516 0.08370905 0.4428855  0.04751798 0.3146183 ],1.88815,1.59325,0.13196,A,0.10583516
1303,140682,CH,portuguese,0.0,SES-8,True,[0.08417946 0.06414797 0.46363636 0.0358717  0.34797324],1.88815,1.59325,0.13196,A,0.08417946
1304,140721,CH,portuguese,0.0,SES-1,True,[0.0844943  0.38384295 0.09783789 0.1131717  0.3130541 ],0.81842,0.92559,0.02544,E,0.3130541
1305,140721,CH,portuguese,0.0,SES-2,True,[0.06912726 0.40320728 0.0830921  0.10516703 0.33267472],0.81842,0.92559,0.02544,E,0.33267472
1306,140721,CH,portuguese,0.0,SES-3,True,[0.05709693 0.41725425 0.07061674 0.09591948 0.35299635],0.81842,0.92559,0.02544,E,0.35299635
1307,140721,CH,portuguese,0.0,SES-4,True,[0.04545249 0.4304453  0.05811089 0.08515759 0.37481455],0.81842,0.92559,0.02544,E,0.37481455
1308,140721,CH,portuguese,0.0,SES-5,True,[0.03615684 0.44100577 0.04687333 0.07486872 0.39555661],0.81842,0.92559,0.02544,E,0.39555661
1309,140721,CH,portuguese,0.0,SES-6,True,[0.02747208 0.44261046 0.03720068 0.06350561 0.42468714],0.81842,0.92559,0.02544,E,0.42468714
1310,140721,CH,portuguese,0.0,SES-7,True,[0.0192504  0.42656816 0.02751041 0.04874169 0.47405937],0.81842,0.92559,0.02544,E,0.47405937
1311,140721,CH,portuguese,0.0,SES-8,True,[0.014817   0.40517513 0.02044471 0.03809524 0.51847698],0.81842,0.92559,0.02544,E,0.51847698
1312,140731,LC,english,0.0,SES-1,True,[0.14062724 0.11513676 0.12587713 0.3518545  0.25819848],2.88489,0.49591,0.18224,D,0.3518545
1313,140731,LC,english,0.0,SES-2,True,[0.12033324 0.11860501 0.11730884 0.40133605 0.23608003],2.88489,0.49591,0.18224,D,0.40133605
1314,140731,LC,english,0.0,SES-3,True,[0.09742339 0.11394111 0.10930524 0.4820136  0.19233796],2.88489,0.49591,0.18224,D,0.4820136
1315,140731,LC,english,0.0,SES-4,True,[0.07598076 0.1050398  0.0975431  0.56466984 0.15254567],2.88489,0.49591,0.18224,D,0.56466984
1316,140731,LC,english,0.0,SES-5,True,[0.057109   0.09552161 0.08459514 0.64061149 0.11855945],2.88489,0.49591,0.18224,D,0.64061149
1317,140731,LC,english,0.0,SES-6,True,[0.03977743 0.08341272 0.07104346 0.71543881 0.08756897],2.88489,0.49591,0.18224,D,0.71543881
1318,140731,LC,english,0.0,SES-7,True,[0.02279859 0.06365716 0.05163652 0.80833708 0.05164135],2.88489,0.49591,0.18224,D,0.80833708
1319,140731,LC,english,0.0,SES-8,True,[0.01201387 0.04560412 0.03345774 0.87778538 0.02932797],2.88489,0.49591,0.18224,D,0.87778538
1320,140767,LC,english,0.0,SES-1,True,[0.06601747 0.49147931 0.07088644 0.30187598 0.06215094],4.34313,0.36871,0.44865,B,0.49147931
1321,140767,LC,english,0.0,SES-2,True,[0.05759644 0.52549133 0.06537345 0.28574436 0.05921388],4.34313,0.36871,0.44865,B,0.52549133
1322,140767,LC,english,0.0,SES-3,True,[0.05118156 0.58969824 0.05573952 0.2492306  0.04864936],4.34313,0.36871,0.44865,B,0.58969824
1323,140767,LC,english,0.0,SES-4,True,[0.04237443 0.65858771 0.04645782 0.20843594 0.03975145],4.34313,0.36871,0.44865,B,0.65858771
1324,140767,LC,english,0.0,SES-5,True,[0.03527064 0.72799895 0.03928186 0.1637756  0.02990453],4.34313,0.36871,0.44865,B,0.72799895
1325,140767,LC,english,0.0,SES-6,True,[0.02766465 0.79735445 0.03001497 0.12049435 0.02147217],4.34313,0.36871,0.44865,B,0.79735445
1326,140767,LC,english,0.0,SES-7,True,[0.01832108 0.8745763  0.02044379 0.07104554 0.01356311],4.34313,0.36871,0.44865,B,0.8745763
1327,140767,LC,english,0.0,SES-8,True,[0.01015879 0.92570835 0.01333893 0.04081182 0.00801661],4.34313,0.36871,0.44865,B,0.92570835
1328,140827,LC,portuguese,0.0,SES-1,True,[0.26678126 0.33842953 0.09064592 0.14243713 0.15627827],2.05337,0.67994,0.17382,D,0.14243713
1329,140827,LC,portuguese,0.0,SES-2,True,[0.25045567 0.37174715 0.07769686 0.14434284 0.15164116],2.05337,0.67994,0.17382,D,0.14434284
1330,140827,LC,portuguese,0.0,SES-3,True,[0.23040598 0.4089483  0.0691839  0.14703923 0.14044428],2.05337,0.67994,0.17382,D,0.14703923
1331,140827,LC,portuguese,0.0,SES-4,True,[0.21246362 0.44211844 0.06060237 0.15000396 0.13085073],2.05337,0.67994,0.17382,D,0.15000396
1332,140827,LC,portuguese,0.0,SES-5,True,[0.19533889 0.47068478 0.05450459 0.15448654 0.12105112],2.05337,0.67994,0.17382,D,0.15448654
1333,140827,LC,portuguese,0.0,SES-6,True,[0.17035794 0.5033269  0.0493623  0.15965966 0.11346382],2.05337,0.67994,0.17382,D,0.15965966
1334,140827,LC,portuguese,0.0,SES-7,True,[0.13353677 0.5424224  0.0444243  0.168355   0.10728831],2.05337,0.67994,0.17382,D,0.168355
1335,140827,LC,portuguese,0.0,SES-8,True,[0.10548996 0.57587564 0.0409878  0.17221566 0.1023416 ],2.05337,0.67994,0.17382,D,0.17221566
1336,140898,LC,portuguese,0.0,SES-1,True,[0.30156504 0.23018817 0.1382305  0.10692962 0.2175683 ],1.69478,2.32558,0.16355,B,0.23018817
1337,140898,LC,portuguese,0.0,SES-2,True,[0.31290876 0.23303696 0.14491721 0.09654383 0.20778385],1.69478,2.32558,0.16355,B,0.23303696
1338,140898,LC,portuguese,0.0,SES-3,True,[0.33043962 0.22700339 0.15751546 0.08276192 0.19745388],1.69478,2.32558,0.16355,B,0.22700339
1339,140898,LC,portuguese,0.0,SES-4,True,[0.348705   0.21853093 0.17147031 0.0721566  0.18443732],1.69478,2.32558,0.16355,B,0.21853093
1340,140898,LC,portuguese,0.0,SES-5,True,[0.36894589 0.20572542 0.18817295 0.06174667 0.17079815],1.69478,2.32558,0.16355,B,0.20572542
1341,140898,LC,portuguese,0.0,SES-6,True,[0.38324806 0.19260077 0.20976597 0.0534244  0.15659545],1.69478,2.32558,0.16355,B,0.19260077
1342,140898,LC,portuguese,0.0,SES-7,True,[0.40919538 0.1700873  0.23793026 0.0436136  0.13490579],1.69478,2.32558,0.16355,B,0.1700873
1343,140898,LC,portuguese,0.0,SES-8,True,[0.43768201 0.14919323 0.2562377  0.03681621 0.11623377],1.69478,2.32558,0.16355,B,0.14919323
1344,140914,CH,portuguese,0.0,SES-1,True,[0.38090284 0.13411435 0.21128098 0.13045052 0.13479284],0.85459,2.13235,0.12367,B,0.13411435
1345,140914,CH,portuguese,0.0,SES-2,True,[0.37190415 0.13498445 0.22777191 0.12474536 0.13391613],0.85459,2.13235,0.12367,B,0.13498445
1346,140914,CH,portuguese,0.0,SES-3,True,[0.35842045 0.13743305 0.24494139 0.11897754 0.13352912],0.85459,2.13235,0.12367,B,0.13743305
1347,140914,CH,portuguese,0.0,SES-4,True,[0.3480255  0.14197744 0.25874565 0.11186736 0.1328524 ],0.85459,2.13235,0.12367,B,0.14197744
1348,140914,CH,portuguese,0.0,SES-5,True,[0.33363227 0.14692296 0.27636113 0.1076386  0.12902926],0.85459,2.13235,0.12367,B,0.14692296
1349,140914,CH,portuguese,0.0,SES-6,True,[0.31786302 0.15050582 0.29472103 0.1062811  0.12481796],0.85459,2.13235,0.12367,B,0.15050582
1350,140914,CH,portuguese,0.0,SES-7,True,[0.29368913 0.15951373 0.32336396 0.10439731 0.11366305],0.85459,2.13235,0.12367,B,0.15951373
1351,140914,CH,portuguese,0.0,SES-8,True,[0.27351436 0.16814246 0.34689099 0.10501771 0.10175128],0.85459,2.13235,0.12367,B,0.16814246
1352,141030,CH,portuguese,0.0,SES-1,True,[0.1240275  0.21087389 0.13759725 0.1709336  0.3486973 ],3.15825,0.30776,0.14196,A,0.1240275
1353,141030,CH,portuguese,0.0,SES-2,True,[0.10008577 0.19497159 0.12905696 0.16899478 0.40096724],3.15825,0.30776,0.14196,A,0.10008577
1354,141030,CH,portuguese,0.0,SES-3,True,[0.08309507 0.17131343 0.11600512 0.15410963 0.46975833],3.15825,0.30776,0.14196,A,0.08309507
1355,141030,CH,portuguese,0.0,SES-4,True,[0.06679992 0.14662348 0.10170893 0.13641125 0.54296384],3.15825,0.30776,0.14196,A,0.06679992
1356,141030,CH,portuguese,0.0,SES-5,True,[0.0521949  0.12416736 0.08918651 0.11953389 0.61023029],3.15825,0.30776,0.14196,A,0.0521949
1357,141030,CH,portuguese,0.0,SES-6,True,[0.04051171 0.09787833 0.07518768 0.09995169 0.68230623],3.15825,0.30776,0.14196,A,0.04051171
1358,141030,CH,portuguese,0.0,SES-7,True,[0.02823316 0.06847393 0.05671871 0.07725783 0.7659703 ],3.15825,0.30776,0.14196,A,0.02823316
1359,141030,CH,portuguese,0.0,SES-8,True,[0.01967729 0.04706808 0.04059425 0.0590122  0.83081464],3.15825,0.30776,0.14196,A,0.01967729
1360,141048,CH,portuguese,0.0,SES-1,True,[0.08747965 0.67174778 0.08757011 0.07291478 0.07214583],1.63923,-0.72645,0.00905,A,0.08747965
1361,141048,CH,portuguese,0.0,SES-2,True,[0.07115287 0.72853007 0.0782023  0.06109375 0.05478718],1.63923,-0.72645,0.00905,A,0.07115287
1362,141048,CH,portuguese,0.0,SES-3,True,[0.05885644 0.77081662 0.07015745 0.05130088 0.04296582],1.63923,-0.72645,0.00905,A,0.05885644
1363,141048,CH,portuguese,0.0,SES-4,True,[0.049235   0.80323836 0.0645944  0.04288457 0.0348269 ],1.63923,-0.72645,0.00905,A,0.049235
1364,141048,CH,portuguese,0.0,SES-5,True,[0.04091722 0.83199941 0.05837944 0.03636553 0.02780927],1.63923,-0.72645,0.00905,A,0.04091722
1365,141048,CH,portuguese,0.0,SES-6,True,[0.03391432 0.85623261 0.05284964 0.0309559  0.02211942],1.63923,-0.72645,0.00905,A,0.03391432
1366,141048,CH,portuguese,0.0,SES-7,True,[0.02735745 0.87726242 0.04740326 0.02690238 0.01801523],1.63923,-0.72645,0.00905,A,0.02735745
1367,141048,CH,portuguese,0.0,SES-8,True,[0.02406533 0.88764266 0.0446281  0.02471468 0.01650925],1.63923,-0.72645,0.00905,A,0.02406533
1368,141072,CH,portuguese,0.0,SES-1,True,[0.15374525 0.26207708 0.07214583 0.23932513 0.26488149],2.78275,0.64418,0.18557,D,0.23932513
1369,141072,CH,portuguese,0.0,SES-2,True,[0.14540351 0.28595552 0.0568013  0.2333969  0.27155417],2.78275,0.64418,0.18557,D,0.2333969
1370,141072,CH,portuguese,0.0,SES-3,True,[0.13482288 0.33081805 0.04644927 0.21149766 0.27031529],2.78275,0.64418,0.18557,D,0.21149766
1371,141072,CH,portuguese,0.0,SES-4,True,[0.12352918 0.37966161 0.03872266 0.18813207 0.26417028],2.78275,0.64418,0.18557,D,0.18813207
1372,141072,CH,portuguese,0.0,SES-5,True,[0.11015133 0.43372138 0.03161644 0.16698816 0.2525367 ],2.78275,0.64418,0.18557,D,0.16698816
1373,141072,CH,portuguese,0.0,SES-6,True,[0.09262087 0.50111249 0.0254234  0.14557629 0.23108496],2.78275,0.64418,0.18557,D,0.14557629
1374,141072,CH,portuguese,0.0,SES-7,True,[0.06645864 0.59703405 0.01934601 0.12002631 0.19350595],2.78275,0.64418,0.18557,D,0.12002631
1375,141072,CH,portuguese,0.0,SES-8,True,[0.04700905 0.67796143 0.01519087 0.09756002 0.15964187],2.78275,0.64418,0.18557,D,0.09756002
1376,141148,CH,portuguese,0.0,SES-1,True,[0.17002895 0.13406912 0.17016465 0.33458477 0.18427718],3.48759,0.79822,0.18644,E,0.18427718
1377,141148,CH,portuguese,0.0,SES-2,True,[0.15957895 0.12409441 0.17299239 0.36186034 0.17551195],3.48759,0.79822,0.18644,E,0.17551195
1378,141148,CH,portuguese,0.0,SES-3,True,[0.14373367 0.11331087 0.17840324 0.39528941 0.16388724],3.48759,0.79822,0.18644,E,0.16388724
1379,141148,CH,portuguese,0.0,SES-4,True,[0.12705972 0.10394843 0.17749516 0.4351791  0.1512497 ],3.48759,0.79822,0.18644,E,0.1512497
1380,141148,CH,portuguese,0.0,SES-5,True,[0.11340857 0.09372127 0.18027096 0.46664636 0.14142089],3.48759,0.79822,0.18644,E,0.14142089
1381,141148,CH,portuguese,0.0,SES-6,True,[0.0960659  0.08264192 0.17472681 0.5147022  0.12814663],3.48759,0.79822,0.18644,E,0.12814663
1382,141148,CH,portuguese,0.0,SES-7,True,[0.07554847 0.06574353 0.15762464 0.58720999 0.11076439],3.48759,0.79822,0.18644,E,0.11076439
1383,141148,CH,portuguese,0.0,SES-8,True,[0.0617867  0.05228257 0.1362259  0.64695002 0.1004329 ],3.48759,0.79822,0.18644,E,0.1004329
1384,141203,LC,portuguese,0.0,SES-1,True,[0.09648091 0.27460648 0.47702189 0.08336349 0.0627827 ],1.71461,-0.15137,0.18763,A,0.09648091
1385,141203,LC,portuguese,0.0,SES-2,True,[0.07567508 0.25797225 0.5516741  0.06524836 0.04518372],1.71461,-0.15137,0.18763,A,0.07567508
1386,141203,LC,portuguese,0.0,SES-3,True,[0.06114317 0.23496002 0.61589839 0.05022059 0.03382863],1.71461,-0.15137,0.18763,A,0.06114317
1387,141203,LC,portuguese,0.0,SES-4,True,[0.04980408 0.21569971 0.66577955 0.039388   0.02589722],1.71461,-0.15137,0.18763,A,0.04980408
1388,141203,LC,portuguese,0.0,SES-5,True,[0.040466   0.19885277 0.70564646 0.03184205 0.02007084],1.71461,-0.15137,0.18763,A,0.040466
1389,141203,LC,portuguese,0.0,SES-6,True,[0.03166818 0.17902164 0.74590704 0.02474286 0.01600158],1.71461,-0.15137,0.18763,A,0.03166818
1390,141203,LC,portuguese,0.0,SES-7,True,[0.0236328  0.15156347 0.79179812 0.01877622 0.01204202],1.71461,-0.15137,0.18763,A,0.0236328
1391,141203,LC,portuguese,0.0,SES-8,True,[0.01792601 0.12743015 0.82829595 0.01483668 0.00938607],1.71461,-0.15137,0.18763,A,0.01792601
1400,141261,LC,portuguese,0.0,SES-1,True,[0.21725167 0.13592365 0.19775647 0.12619866 0.31843676],2.31367,0.48334,0.18144,E,0.31843676
1401,141261,LC,portuguese,0.0,SES-2,True,[0.20645515 0.12098133 0.18882201 0.11735897 0.36188332],2.31367,0.48334,0.18144,E,0.36188332
1402,141261,LC,portuguese,0.0,SES-3,True,[0.19938158 0.10808083 0.18158266 0.10501462 0.40190054],2.31367,0.48334,0.18144,E,0.40190054
1403,141261,LC,portuguese,0.0,SES-4,True,[0.19124642 0.09566992 0.17464128 0.09325206 0.4408189 ],2.31367,0.48334,0.18144,E,0.4408189
1404,141261,LC,portuguese,0.0,SES-5,True,[0.18435732 0.08440075 0.16829388 0.0827256  0.47604584],2.31367,0.48334,0.18144,E,0.47604584
1405,141261,LC,portuguese,0.0,SES-6,True,[0.17049193 0.07476807 0.15659192 0.07353745 0.52068604],2.31367,0.48334,0.18144,E,0.52068604
1406,141261,LC,portuguese,0.0,SES-7,True,[0.14517727 0.06542231 0.13659604 0.06403417 0.58492319],2.31367,0.48334,0.18144,E,0.58492319
1407,141261,LC,portuguese,0.0,SES-8,True,[0.12398662 0.05582448 0.12091696 0.05869736 0.63671783],2.31367,0.48334,0.18144,E,0.63671783
1408,141322,CH,portuguese,0.0,SES-1,True,[0.74059164 0.06024968 0.06165189 0.06929618 0.06038538],2.8995,-0.42411,0.19356,D,0.06929618
1409,141322,CH,portuguese,0.0,SES-2,True,[0.78432431 0.05023434 0.05270796 0.05797684 0.04812832],2.8995,-0.42411,0.19356,D,0.05797684
1410,141322,CH,portuguese,0.0,SES-3,True,[0.8226156  0.04078907 0.04334424 0.04802766 0.03912658],2.8995,-0.42411,0.19356,D,0.04802766
1411,141322,CH,portuguese,0.0,SES-4,True,[0.85453732 0.03302058 0.03466835 0.04005334 0.03195887],2.8995,-0.42411,0.19356,D,0.04005334
1412,141322,CH,portuguese,0.0,SES-5,True,[0.88288014 0.02667558 0.02659943 0.03202254 0.02666712],2.8995,-0.42411,0.19356,D,0.03202254
1413,141322,CH,portuguese,0.0,SES-6,True,[0.90901173 0.02028935 0.02028935 0.0248028  0.02143887],2.8995,-0.42411,0.19356,D,0.0248028
1414,141322,CH,portuguese,0.0,SES-7,True,[0.93261976 0.01429058 0.01454679 0.01757163 0.01750663],2.8995,-0.42411,0.19356,D,0.01757163
1415,141322,CH,portuguese,0.0,SES-8,True,[0.94618261 0.01196379 0.0107438  0.01312475 0.0158599 ],2.8995,-0.42411,0.19356,D,0.01312475
1416,141355,CH,portuguese,0.0,SES-1,True,[0.19852542 0.16184187 0.1636964  0.31721549 0.15184549],2.81233,1.85756,0.17604,A,0.19852542
1417,141355,CH,portuguese,0.0,SES-2,True,[0.19054894 0.16055921 0.16340042 0.32120648 0.15869059],2.81233,1.85756,0.17604,A,0.19054894
1418,141355,CH,portuguese,0.0,SES-3,True,[0.19225296 0.15011514 0.1572276  0.33517802 0.15969545],2.81233,1.85756,0.17604,A,0.19225296
1419,141355,CH,portuguese,0.0,SES-4,True,[0.20098017 0.13806752 0.14598929 0.34955153 0.15988211],2.81233,1.85756,0.17604,A,0.20098017
1420,141355,CH,portuguese,0.0,SES-5,True,[0.21386431 0.13109923 0.13270952 0.35950411 0.15748151],2.81233,1.85756,0.17604,A,0.21386431
1421,141355,CH,portuguese,0.0,SES-6,True,[0.23591223 0.11898574 0.1181571  0.3667634  0.1553613 ],2.81233,1.85756,0.17604,A,0.23591223
